date	link_index	number	content
2016/12/14|19/29/00	57746	157	 出)《以下在庫あり理想個体》  いじっぱタツベイ(竜舞、ドロポン)@理想あり(C抜け)  いじっぱテクニストライク@理想あり(C抜け)  いじっぱ鮫肌フカマル(げきりん)@理想あり(C抜け)  いじっぱ雪隠ウリムー(ステロつらら)＠理想あり(6V、C抜け)  ようき鮫肌or砂隠フカマル(げきりん、アイアンヘッド)@理想あり(C抜け)  ようき夢or普通ドーブル@理想あり(C抜け)  わんぱくぼうじんイカサマバルチャイ(AC抜け)  いじっぱorひかえめ夢イーブイ(あくびのろいアシパねがいごと)＠理想あり(ひかえめA抜け、いじっぱC抜け)  おだやか夢イーブイ(遺伝なしなので、必要であれば性格適当遺伝あり孵化余り5Vつけれます)＠理想あり(A抜け)  【以下孵化待ちして頂けるなら出せる理想個体(親個体所持)】  いじっぱダンバル  いじっぱちからもちマリル(アクジェはらだいこ)  いじっぱウリムー(つらら、ステロ)  いじっぱ避雷針カラカラ、いじっぱダダリン  いじっぱガーディ(インファイト)  いじっぱベトベター(黒いまなざしのろいかげうちたくわえる)  いじっぱカビゴン、いじっぱシェルダー(ロクブラ)  ようきミミッキュ(かげうちみちづれ)  ようきリオル(バレパン(思い出させればしんくうはも遺伝できます)  おくびょう夢ロコン(フリーズドライムンフォ催眠アンコ)  ずぶといヤドン、ずぶといラッキー  ずぶとい、ひかえめ夢or普通イーブイ(あくびのろいアシパねがいごと)  ずぶとい夢orとびだす中身ナマコブシ  ひかえめトゲピー、ひかえめタッツー  ひかえめヒトモシ、ひかえめキャモメ  わんぱくバルチャイ(イカサマ)   求)マスターボール、ひかえめテテフめざ炎   ほとんど孵化待ちしていただく形になると思いますが、理想個体3～4体出します。  なるべく急ぎで作るつもりですが、産まれる時間などはわかりませんので気長に待てる方お願いします。 <\br>
2016/12/14|19/44/00	57746	181	 出）飴　進化石各種　銀の王冠  　　孵化あまり　夢ロコン臆病４Ｖ 催眠術ムンフォアンコフリドラ  　　孵化あまり　ミミッキュ意地４Ｖラブボ　のろいおんねん悪夢道連れ   求）孵化あまり 3～4Ｖあるとうれしいです  　　しんちょうストライク  　　ようき夢フカマル逆鱗  　　のんきラプラスフリドラ  　　　  理想個体頂けるのであれば孵化余り＋アイテム等でも全然かまいません  どうぞよろしくお願いします  5043-3787-3568 **ン <\br>
2016/12/14|19/45/00	57746	187	 >>181  フカマル出せます <\br>
2016/12/14|19/45/00	57746	188	 >>181  フカマルならツモってきますがどうしますか <\br>
2016/12/14|19/46/00	57746	189	 >>181  闇の石ございますか？  フカマルございます <\br>
2016/12/14|19/48/00	57746	193	 >>179  こちら飴および王冠  ＨＢＣＤまたはＡＢＤＳ夢ロコン臆病 催眠術ムンフォアンコフリドラ遺伝  ＨＡＤＳミミッキュ意地ラブボ　のろいおんねん悪夢道連れ遺伝  が出せます   希望はようき夢フカマルです　Ｖの内訳も知りたいのですがいかがでしょうか   5043-3787-3568 **ン <\br>
2016/12/14|19/49/00	57746	195	 すみません安価ついていたので>>193取り消しでお願いします！ <\br>
2016/12/14|19/52/00	57746	204	 >>189さんが一番早いのでお願いします  闇の石もちろんございますよ　  夢フカマル陽気げきりんですが大丈夫でしたらコードとＮＮヒントをお願いします <\br>
2016/12/14|19/53/00	57746	208	 >>204  1レス目ミスッてたのにありがとうございます  理想だしますね   4828-4382-3006　ス○○ <\br>
2016/12/14|19/56/00	57746	211	 >>195  畏まりました <\br>
2016/12/14|19/57/00	57746	213	 >>208  潜ってお誘いをかけますね <\br>
2016/12/14|19/58/00	57746	216	 出)  ネッコアラ いじっぱり C抜け5V [ねがいごと、あまえる、じゃれつく、うたう遺伝] @ムーンボール  ハギギシリ（頑丈顎orビビッドボディ） ようき C抜け5V [こおりのキバ、どくどくのキバ遺伝] @ヒールボール  ダダリン いじっぱり C抜け5V @フレンドボール  紫メテノ いじっぱり　C抜け5V @ムーンボール  夢コイル ひかえめ A抜け5V @タイマーボール   求)  アローラポケモン理想個体  （ただし上記、御三家、イワンコ、コソクムシ、ヒドイデ、ミミッキュ、Aカラカラ、Aロコン、Aサンド、Aベトベターを除く）   よろしくお願いします   FC：1091-7964-0686  TN：ユ○○ <\br>
2016/12/14|19/58/00	57746	218	 >>213  交換ありがとうございました！  一応♀にしました <\br>
2016/12/14|19/59/00	57746	220	 >>208  交換ありがとうございました  強い子が生まれず出せず申し訳ありません…  理想個体とてもうれしいです 大事に育てますね！ <\br>
2016/12/14|20/09/00	57746	242	 出）フカマル/ガルーラ/ゴース/ストライク/ミミッキュ(ラブラブ)/コイキング/タツベイ/ウリムー/ダンバル/ヒトツキ(ムーン)/ポリゴン/シェルダー/ロコン(ラブラブ)/マリル  遺伝技個体値性格特性は聞いてください   求)控えめヒトツキ/臆病ヒトツキ   4527-8380-1192  よろしくお願いします <\br>
2016/12/14|20/14/00	57746	255	 出）飴　進化石各種　銀の王冠  　　　夢ロコン臆病4ｖ 催眠術ムンフォアンコフリドラ  　　　ミミッキュ意地4ｖラブボ　のろいおんねん悪夢道連れ   求）孵化あまり 3～4Ｖあるとうれしいです  　　しんちょうストライク  　　のんきラプラスフリドラ  　　　  理想個体頂けるのであれば孵化余り＋アイテム等でも全然かまいません  何度もすみませんがどうぞよろしくお願いします  5043-3787-3568 **ン <\br>
2016/12/14|20/18/00	57746	262	 出)いじっぱダダリン  臆病ゴース金縛り滅び  いじっぱミミッキュ悪夢道連れ  夢or非夢カラカラフル遺伝  夢or非夢ロコンフル遺伝  以上有効4v  お時間いただければ他にも作れます  (リオル マリル コソクムシ メテノ etc...)   求)夢ヤミラミ図太い自己再生  臆病ヒトモシすりぬけ  スナバァ図太い水固め  以上有効4v <\br>
2016/12/14|20/19/00	57746	264	 >>262  追記  o362-1243-1229 p <\br>
2016/12/14|20/20/00	57746	270	 >>242  控えめ、おくびょうヒトツキいますけど個体値は不問でしょうか？ <\br>
2016/12/14|20/23/00	57746	275	 >>255  しんちょうストライク出せます、ミミッキュお願いします。  4871-8262-6938　ｔｎ○か <\br>
2016/12/14|20/23/00	57746	276	 >>275  ありがとうございます  登録次第潜ってお誘い掛けますね <\br>
2016/12/14|20/24/00	57746	278	 >>270  性格さえ合っていれば大丈夫です <\br>
2016/12/14|20/26/00	57746	280	 >>276  ちなみにストライクのＶ箇所はどうなっていらっしゃいますでしょうか  もし５Ｖ以上あれば何かお付けしますが… <\br>
2016/12/14|20/27/00	57746	281	 >>278  ミミッキュお願いします。両方必要でしたら2体出します  4828-8811-3778  TN　ユ〇○ <\br>
2016/12/14|20/29/00	57746	287	 >>276  交換ありがとうございました、個体大丈夫でしたか？ <\br>
2016/12/14|20/30/00	57746	288	 >>275  ムーンボールですか！とても嬉しいです  個体値も確認しました 交換ありがとうございました <\br>
2016/12/14|20/31/00	57746	290	 >>281  臆病だけで大丈夫です  意地っ張り呪い道連れですが大丈夫でしょうか？ <\br>
2016/12/14|20/31/00	57746	291	 出)  ガーディー/意地っ張り/インファイト朝の日差しすてみタックルもえつきる遺伝/クイック  コソクムシ/意地っ張り/アクジェ遺伝/ネット  モノズ/控えめ/スーパー  タツベイ/意地っ張り/りゅうのまいハイドロポンプ遺伝/ウルボ  ニューラ/陽気/じごくづきねこだまし冷凍パンチこおりのつぶて遺伝/ムーン  ミミッキュ/意地っ張り/ゴージャス  フカマル/陽気/げきりん遺伝/ウルボ  リオル/陽気/パレパンしんくうは遺伝/ゴージャスボール  ※上記全て理想個体(個体によっては孵化時間頂きます)   求)  しんちょうストライク、しんちょうタツベイ理想個体   2294-4701-5932  TNヨ◯ <\br>
2016/12/14|20/32/00	57746	292	 >>290  大丈夫です、お願いします <\br>
2016/12/14|20/33/00	57746	294	 >>292  TNた○○○です  こちらから声をかけさせていただきます <\br>
2016/12/14|20/37/00	57746	298	 >>292  交換ありがとうございました！ <\br>
2016/12/14|20/37/00	57746	299	 >>294  交換ありがとうございました  性格確認お願いします <\br>
2016/12/14|20/40/00	57746	302	 出）タツベイ５Ｖいじっぱり@ゴージャスボール  ヒトツキ５Ｖゆうかん@ゴージャスボール  アブリー４Ｖひかえめ  ミミッキュ５Ｖいじっぱり@ゴージャスボール  フカマル４Ｖさめはだようき@ウルトラ   求）なんか孵化余り   メタモン４Ｖ以上  銀の王冠   タツベイ、ヒトツキ、ミミッキュ大量にあります！よろしくおねがいします！ <\br>
2016/12/14|20/43/00	57746	311	 >>301  コソクムシ・タツベイ・ミミッキュなら出せます <\br>
2016/12/14|20/43/00	57746	312	 出)理想箇所4V or S03V  意地orうっかりやシェルダー ダクボ  (ロクブラ・つらら・アクアリング・みずのはどう)  意地ガーディ クイボ  (インファ・あさのひざし・もえつきる・捨て身)  意地カラカラ ウルボ  (アイへ・ほろび・げんし・はらだいこ)  意地ヌイコグマ ラブボ  (冷凍パン・雷パン)  意地夢サンド プレボ  意地夢キバニア ダイボ  (サイコファング・ドロポン・げんし)  最遅勇敢ミミッキュ ラブボ  (のろい・あくむ・みちづれ・おんねん)  控えめタッツー ダイボorネスト  (かなしばり)  臆病ポリゴン  臆病夢イーブイ ラブボ  (のろい・あくび・アシパ・ねがいごと)  控えめコイル  控えめヌメラ ラブボorダイボ  (こらえる・カウンター・アイアンテール)   求)  一体につき32BP  もしくは孵化余り  特にバニプッチ遺伝あり希望です   フレコ：4253-3631-9324 TN：う〇〇〇 <\br>
2016/12/14|20/45/00	57746	315	 >>311  申し訳ないです、全てもってます  またよろしくお願いします！ <\br>
2016/12/14|20/45/00	57746	316	 >>291  しんちょうストライクむしのしらせならありますがどうでしょう？ <\br>
2016/12/14|20/50/00	57746	325	 >>316  時間かかっても大丈夫なのでテクニシャンのストライクは無理ですかね？？  むしのしらせの個体がオスであれば孵化あまりと交換という形になりますが… <\br>
2016/12/14|20/54/00	57746	332	 出)  臆病ピチュウ(遺伝)エレキフィールド/アンコール/こらえる/ねこだまし  陽気頑丈トゲデマル(遺伝)アンコール/きしかいせい/ねこだまし  生意気よびみずカラナクシ(遺伝)とける/ミラーコート/のろい/あくび  無邪気スキルリンクシェルダー(遺伝)つららばり/ロックブラスト  意地っ張りミミッキュ(遺伝)あくむ/おんねん/のろい/みちづれ  図太い再生力ヤドン(遺伝)なし  陽気ダンバル(遺伝)なし   上記の必要箇所4V　   求)  意地っ張りor陽気エレキスキンイシツブテ  控えめor臆病アゴジムシ(遺伝)マッドショット  控えめor臆病あめふらしキャモメ   上記の必要箇所4V程度   2体同時(性格別含む)も歓迎です、よろしくお願いします   0688-6549-6760　ル○ <\br>
